lp,symbol,decimals,liquidity,type,tick,sqrt_ratio,token0,reserve0,staked0,token1,reserve1,staked1,gauge,gauge_liquidity,gauge_alive,fee,bribe,factory,emissions,emissions_token,emissions_cap,pool_fee,unstaked_fee,token0_fees,token1_fees,locked,emerging,created_at,nfpm,alm,root,chain_id,chain_name,chain_key
0x2EaF7B9aAA67c70B8770f20502BAb66CFb9861fF,vAMMV2-TAROT/LSD,18,1000,-1,0,0,0x1F514A61bcde34F94Bc39731235690ab9da737F7,1,0,0xAb1047894dA4ec207c71bE0AEF5c7885e07B2DaF,1509298,0,0x0000000000000000000000000000000000000000,0,False,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0xF1046053aa5682b4F9a81b5481394DA16BE5FF5a,0,0x0000000000000000000000000000000000000000,0,30,0,1098447994195147087,535728995562771965504034,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,10,Optimism,op
0xa2cEEd279476519F55c263e3A9d229c9350E60be,vAMMV2-RACE/VELO,18,1000,-1,0,0,0x659b968602Be9a9386f9D0eAFc34Aca4EFFDFad1,2787,0,0x9560e827aF36c94D2Ac33a39bCE1Fe78631088Db,360,0,0x0000000000000000000000000000000000000000,0,False,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0xF1046053aa5682b4F9a81b5481394DA16BE5FF5a,0,0x0000000000000000000000000000000000000000,0,30,0,0,0,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,10,Optimism,op
0xE31950F2056C7a50B60974776352960B9500b7ff,vAMMV2-LSD/wOptiDoge,18,1000,-1,0,0,0xAb1047894dA4ec207c71bE0AEF5c7885e07B2DaF,1442,0,0xC26921B5b9ee80773774d36C84328ccb22c3a819,694,0,0x0000000000000000000000000000000000000000,0,False,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0xF1046053aa5682b4F9a81b5481394DA16BE5FF5a,0,0x0000000000000000000000000000000000000000,0,30,0,786638137751331917786,5501346178206422988,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,10,Optimism,op
0x049E044Fd3D728F4C571438dB52AC550E66c6E12,vAMMV2-yvOP/LSD,18,1000,-1,0,0,0x7D2382b1f8Af621229d33464340541Db362B4907,1,0,0xAb1047894dA4ec207c71bE0AEF5c7885e07B2DaF,1284029,0,0x0000000000000000000000000000000000000000,0,False,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0xF1046053aa5682b4F9a81b5481394DA16BE5FF5a,0,0x0000000000000000000000000000000000000000,0,30,0,5447784018317427,2032866995275454359562,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,10,Optimism,op
0x3F2Bc76760b5C36aae121C0D632c60eD04853BAf,sAMMV2-OP/yvOP,18,37471048583602656,0,0,0,0x4200000000000000000000000000000000000042,2314012531742218,0,0x7D2382b1f8Af621229d33464340541Db362B4907,119424913170276837,0,0x0000000000000000000000000000000000000000,0,False,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0xF1046053aa5682b4F9a81b5481394DA16BE5FF5a,0,0x0000000000000000000000000000000000000000,0,5,0,1361442069414806,92081795129409776,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,10,Optimism,op
0x4Ca2F3CEDdb88C847D9204124A6EdFa0172A7DEE,vAMMV2-GNode/VELO,18,105974450079339868943804,-1,0,0,0x5976d4c3bcFc1c5f90aB1419D7f3dDF109cEA35a,2127682697725519501866869,0,0x9560e827aF36c94D2Ac33a39bCE1Fe78631088Db,5301888886224405357824,0,0x8d2723Fe2bfc3E9C2515a8789dADF8C82f58F04f,105917707932663229074097,False,0x46D5d4EA356C06cd89bd34A72012ef3351C838bf,0x7DD212ee6c1B0B22cAF51b10Cf37aBA977B2f190,0xF1046053aa5682b4F9a81b5481394DA16BE5FF5a,0,0x9560e827aF36c94D2Ac33a39bCE1Fe78631088Db,0,100,0,24001413735398773291947,68012874206408719092,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,10,Optimism,op
0xABED09C253FB58f51D1A29Fe1491A4925958ED26,vAMMV2-PEPE/Bike,18,36263235684374534671893,-1,0,0,0x12ff4a259e14D4DCd239C447D23C9b00F7781d8F,89766242066864438382624,0,0x88a89866439F4C2830986B79cbe6f69d1Bd548BB,16528812526641818894055,0,0x0E9E97308Ef8e35211a21aEf9708dCC80F3D79ef,36139664109858717462185,False,0x5936cBe077668Ca0fDA3fE7b2913Efd7b197D8C1,0x2bab1DdBC7dAB450f21f1459e61Ca2b575937731,0xF1046053aa5682b4F9a81b5481394DA16BE5FF5a,0,0x9560e827aF36c94D2Ac33a39bCE1Fe78631088Db,0,30,0,11374340824605526537564,767991793044336319268,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,10,Optimism,op
0x825e291af3555685554A13971E731145393dC8A7,sAMMV2-WETH/USDC,18,13001045274842,0,0,0,0x4200000000000000000000000000000000000006,17120581584943594,0,0x7F5c764cBc14f9669B88837ca1490cCa17c31607,149476292,0,0xc543C32dFC85Da41E1Be2f45343a42c77b5074C3,8694132652928,False,0x84dB9F1141848F34BE70470F0B06b88084d67B8b,0x0CB821007493AB4FFaf73D8FedA5f3e0F0A47C90,0xF1046053aa5682b4F9a81b5481394DA16BE5FF5a,0,0x9560e827aF36c94D2Ac33a39bCE1Fe78631088Db,0,5,0,1046017028030264,2796934,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,10,Optimism,op
0x77A8f28f6c41540cdEAE53e2182287D2A32B9109,vAMMV2-BABEL/RED,18,316227766016837933,-1,0,0,0x2F40fc92764c575BBdB331A002fEf8F3D8aD30C5,10000000000000000000,0,0x3417E54A51924C225330f8770514aD5560B9098D,10000000000000000,0,0x0000000000000000000000000000000000000000,0,False,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0xF1046053aa5682b4F9a81b5481394DA16BE5FF5a,0,0x0000000000000000000000000000000000000000,0,30,0,0,0,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,10,Optimism,op
0x4FC3ee048aeDDcEF1b48a80dB63D883686153d40,vAMMV2-STG/wOptiDoge,18,100000000000000000,-1,0,0,0x296F55F8Fb28E498B858d0BcDA06D955B2Cb3f97,163230781417779,0,0xC26921B5b9ee80773774d36C84328ccb22c3a819,61262954898240819781,0,0xc23f518F2630fbBC302ccC480222Ca20c153De06,99999999999999000,False,0xadeF09C44E5673cC8c904FD756B495b7d6dED251,0x758D932B38AA958579F6998D25D2Ce3cc66dd728,0xF1046053aa5682b4F9a81b5481394DA16BE5FF5a,0,0x9560e827aF36c94D2Ac33a39bCE1Fe78631088Db,0,30,0,787169229477,4812867040268323658,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,10,Optimism,op
0xD23A5fECe90193E4e5E22f358DC47cBEe0c97Fbd,vAMMV2-WETH/LK-99,18,1000,-1,0,0,0x4200000000000000000000000000000000000006,49,0,0x73fF02512Eb70e7b5Bc07681bA6922a4Cb4377aC,20530,0,0x0000000000000000000000000000000000000000,0,False,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0xF1046053aa5682b4F9a81b5481394DA16BE5FF5a,0,0x0000000000000000000000000000000000000000,0,30,0,7639122094601307,0,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,10,Optimism,op
0x91b7C2627F974c0448D795C53bBc67ab4F480216,vAMMV2-alUSD/MAI,18,711485881144082,-1,0,0,0xCB8FA9a76b8e203D8C3797bF438d8FB81Ea3326A,140886042407404,0,0xdFA46478F9e5EA86d57387849598dbFB2e964b02,3593937810886952,0,0x0000000000000000000000000000000000000000,0,False,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0xF1046053aa5682b4F9a81b5481394DA16BE5FF5a,0,0x0000000000000000000000000000000000000000,0,30,0,575213255261,11169374063929,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,10,Optimism,op
0xE627871E4c5e15398276cB664d31389B67744Dd8,vAMMV2-WETH/GNode,18,458046327,-1,0,0,0x4200000000000000000000000000000000000006,59793823974,0,0x5976d4c3bcFc1c5f90aB1419D7f3dDF109cEA35a,2712234739890352501,0,0xa3Fa965306b7935c18D1e834FfEdCd7Dd42a0B50,413774882,False,0x266282ec49212bCA3278d4994E52AAB39c3F5bb8,0x2Bc2b1644B7249773217F4f2eDE0255B8679e1d7,0xF1046053aa5682b4F9a81b5481394DA16BE5FF5a,0,0x9560e827aF36c94D2Ac33a39bCE1Fe78631088Db,0,30,0,11465140210,19198276409571553,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,10,Optimism,op
0xc7C3Cbd80171211Cc89F8D9B277AE8958D4611D0,sAMMV2-STG/sUSD,18,551009322068757172,0,0,0,0x296F55F8Fb28E498B858d0BcDA06D955B2Cb3f97,1253520953281812035,0,0x8c6f28f2F1A3C87F0f938b96d27520d9751ec8d9,93085636328004690,0,0xAfC326D739944b93600cfE4C28CfB96B6790D34a,549999999999999000,False,0x2dF8EA8458cCEd89De4621636fede0be76B3d2bD,0x6A632B8E55b5855F66344379c98C40Db5652AEEb,0xF1046053aa5682b4F9a81b5481394DA16BE5FF5a,0,0x9560e827aF36c94D2Ac33a39bCE1Fe78631088Db,0,5,0,1945076884362493,524453036032451,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,10,Optimism,op
0x2f318c7c3835df46146768E0C981FBAd8B45483d,sAMMV2-GRAI/LUSD,18,61866153804629806716,0,0,0,0x894134a25a5faC1c2C26F1d8fBf05111a3CB9487,79942515456456312984,0,0xc40F949F8a4e094D1b49a23ea9241D289B7b2819,44009319697306616606,0,0x2F434CAD1525c38FF21AA60DD55E8a2C924fE1BF,59291668738254260912,False,0x2D762365565c5bC43Efa0DBE9F387A6B97556789,0x95191297b747BB1eB40A98140Be084722229B40F,0xF1046053aa5682b4F9a81b5481394DA16BE5FF5a,0,0x9560e827aF36c94D2Ac33a39bCE1Fe78631088Db,0,5,0,2167614156243443337,1451673308111071191,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,10,Optimism,op
0x4Bde18f27447CF4fd2994Cc94E68ba9A0Ddf556c,vAMMV2-agEUR/rETH,18,80346480714278,-1,0,0,0x9485aca5bbBE1667AD97c7fE7C4531a624C8b1ED,4648053559657008,0,0x9Bcef72be871e61ED4fBbc7630889beE758eb81D,1420296443398,0,0x9E3E0D960641d664c4f7d4A94aD3C76BdaB1aA53,72467033925040,False,0x703AFF0321d5026C7E3f27dFA91B6EFBdD3bCdA2,0x7E437299B6997cf2DaFcfF3c185668dC0Da0f9ac,0xF1046053aa5682b4F9a81b5481394DA16BE5FF5a,0,0x9560e827aF36c94D2Ac33a39bCE1Fe78631088Db,0,30,0,11947046106253,2837796324,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,10,Optimism,op
0x7c9a7243F6A359781996822A141A28DC48AA258b,vAMMV2-wstETH/PENDLE,18,36749053982227084597,-1,0,0,0x1F32b1c2345538c0c6f582fCB022739c4A194Ebb,843178425398046474,843178332275839503,0xBC7B1Ff1c6989f006a1185318eD4E7b5796e66E1,1601685763081586465334,1601685586188406280397,0x6E76d2929b490cB651A48420B730f4A9937F7d15,36749049923592627363,True,0xd63f929E690C281782e2aB19fE0a262AFc34E3c4,0x1f055fB1996F35F7C9577A52A99a8C3D5e3C6FEf,0xF1046053aa5682b4F9a81b5481394DA16BE5FF5a,333079559556058,0x9560e827aF36c94D2Ac33a39bCE1Fe78631088Db,0,30,0,76335848179098,244075752540958008,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,10,Optimism,op
0x9db95DE2EEEebe8f9e3F7F89ab0ad688EfF5267c,vAMMV2-AELIN/KWENTA,18,5475149590741,-1,0,0,0x61BAADcF22d2565B0F471b291C475db5555e0b76,990515713904,0,0x920Cf626a271321C151D027030D5d08aF699456b,30364321810634,0,0xe8b26D5e46a58e7B4de7E37576BBe919D8C823Ad,0,False,0xAEC7687e6DCbC3a0B4A5fB07801Cad416a9Ec407,0xB8E3864Bb7312fe201A3A3B3C31ccb8F44f3259A,0xF1046053aa5682b4F9a81b5481394DA16BE5FF5a,0,0x9560e827aF36c94D2Ac33a39bCE1Fe78631088Db,0,30,0,42988145277534980,253842260479237510,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,10,Optimism,op
0x336563C501ceb3c1E1443e36fee061E0791a5d84,vAMMV2-THALES/OP,18,8977411645433296,-1,0,0,0x217D47011b23BB961eB6D93cA9945B7501a5BB11,9593534807220406,0,0x4200000000000000000000000000000000000042,8432500535830256,0,0x8cc252a212a42E381B0774EbF936C8615d9D3b44,8078549926589030,False,0xf7EcC0cd4fc1b6dbf09693EF64D4364c4143496A,0x54EfdBC81f8824D5EaE7e4AA864ff7F0ba30c25f,0xF1046053aa5682b4F9a81b5481394DA16BE5FF5a,0,0x9560e827aF36c94D2Ac33a39bCE1Fe78631088Db,0,30,0,146502149720357354,20524451340518,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,10,Optimism,op
0xfC42f9D40C5aF1b5206aCa3ceF7Dd22A49F697e1,vAMMV2-EXTRA/WETH,18,42885125171392,-1,0,0,0x2dAD3a13ef0C6366220f989157009e501e7938F8,18821031583841395,0,0x4200000000000000000000000000000000000006,102229527577,0,0x0000000000000000000000000000000000000000,0,False,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0xF1046053aa5682b4F9a81b5481394DA16BE5FF5a,0,0x0000000000000000000000000000000000000000,0,30,0,29938306365440,5126674122103,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,10,Optimism,op
0xA8C507dDF3ebEDBF251F6F643a7D891532745467,sAMMV2-USDC/DUSD,18,400176946348,0,0,0,0x7F5c764cBc14f9669B88837ca1490cCa17c31607,383637,0,0xb396b31599333739A97951b74652c117BE86eE1D,416729906133531727,0,0x57E13E46401dA3cC1dd5ABAD73d72F71a2C2c2EC,399579793488,False,0xcd4294D8c14c6cbF4e95B5F00e54413e04136F1f,0x29A25BA04d43562D0ecAfec2C90B202d83e3a176,0xF1046053aa5682b4F9a81b5481394DA16BE5FF5a,0,0x9560e827aF36c94D2Ac33a39bCE1Fe78631088Db,0,5,0,4462830,4467829998831367222,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,10,Optimism,op
0x490eb4342955aC953D4239566079fE139A56819d,vAMMV2-HAUS/WETH,18,436789238746668588552,-1,0,0,0x01B8b6384298D4848E3BE63D4C9D17830EeE488A,50061598144028165729894,0,0x4200000000000000000000000000000000000006,3811001768980742789,0,0x0000000000000000000000000000000000000000,0,False,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0xF1046053aa5682b4F9a81b5481394DA16BE5FF5a,0,0x0000000000000000000000000000000000000000,0,30,0,138766374659389343181,16934245924874200,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,10,Optimism,op
0x2Cd32FB367431fD6F499328EDf34934fDbBC6b26,vAMMV2-WETH/ACX,18,5966393021421585085,-1,0,0,0x4200000000000000000000000000000000000006,23688929721381905,0,0xFf733b2A3557a7ed6697007ab5D11B79FdD1b76B,1502721967834893654293,0,0xDf89869a044C9ca690c17eE1EbFaf86a29E17FC8,206075851224358557,False,0xeC95447b47Bf4Cf4911ABe28F7c23301ddDb23Cf,0x0226Cd3073fF122085b60D9072B4115f641F2eC2,0xF1046053aa5682b4F9a81b5481394DA16BE5FF5a,0,0x9560e827aF36c94D2Ac33a39bCE1Fe78631088Db,0,30,0,26978974430951101,412973612087292773400,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,10,Optimism,op
0xE7F1EAf86998BAC46c32830eDC2355fc08921432,vAMMV2-PEPE/USDT,18,874000,-1,0,0,0x12ff4a259e14D4DCd239C447D23C9b00F7781d8F,19234194962717466650,0,0x94b008aA00579c1307B0EF2c499aD98a8ce58e58,265,0,0x3838cAbE4021B5b3426C177300BB3b0dD39DD8D8,0,False,0x223ca26CE5b150539c5a69B1EeC85168328A23c1,0xA633FBB4A353aa17007C05463F23EB8bbC9175d8,0xF1046053aa5682b4F9a81b5481394DA16BE5FF5a,0,0x9560e827aF36c94D2Ac33a39bCE1Fe78631088Db,0,30,0,1648962236877951914568,247853,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,10,Optimism,op
0x55DAB45389b93E549ABe1DE75552c082747D53AA,vAMMV2-alETH/frxETH,18,151021802402,-1,0,0,0x3E29D3A9316dAB217754d13b28646B76607c5f04,155552456475,0,0x6806411765Af15Bddd26f8f544A34cC40cb9838B,146642170133,0,0x0000000000000000000000000000000000000000,0,False,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0xF1046053aa5682b4F9a81b5481394DA16BE5FF5a,0,0x0000000000000000000000000000000000000000,0,30,0,0,390010840364066,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,10,Optimism,op
0x9c1c3a677BE1A0692dceEF89933c477F05Ba3ed1,vAMMV2-OP/USD+,18,744000,-1,0,0,0x4200000000000000000000000000000000000042,35455467815280,0,0x73cb180bf0521828d8849bc8CF2B920918e23032,14,0,0x0000000000000000000000000000000000000000,0,False,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0xF1046053aa5682b4F9a81b5481394DA16BE5FF5a,0,0x0000000000000000000000000000000000000000,0,30,0,4369354698181626,277,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,10,Optimism,op
0x3E331477EFD7FA97112C74D79De826E50d5ea345,vAMMV2-WETH/TEST,18,3016620625799671217,-1,0,0,0x4200000000000000000000000000000000000006,1000000000000000,0,0xef9aE714dCd61A9DE189c63c40B0082F2ead576D,9100000000000000000000,0,0x0000000000000000000000000000000000000000,0,False,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0xF1046053aa5682b4F9a81b5481394DA16BE5FF5a,0,0x0000000000000000000000000000000000000000,0,30,0,0,0,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,10,Optimism,op
0x020e968e640aaa10C5AFB29047f5E1EA42214F8b,vAMMV2-WETH/TEST1,18,969535971483265802,-1,0,0,0x4200000000000000000000000000000000000006,100000000000000,0,0xCc53721eadC864Aa8e3A0a7DAABC74e4BF7Ad102,9400000000000000000000,0,0x0000000000000000000000000000000000000000,0,False,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0xF1046053aa5682b4F9a81b5481394DA16BE5FF5a,0,0x0000000000000000000000000000000000000000,0,30,0,0,0,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,10,Optimism,op
0x65D6d0465eC1743C1867229c50dB5D74bc709C8E,vAMMV2-TEST/WETH,18,3049590136395381247,-1,0,0,0x158b4eD5b3bd2383ceC2A045C7c8F3594B72Cad2,9647173815302142857144,0,0x4200000000000000000000000000000000000006,964012899326906,0,0x0000000000000000000000000000000000000000,0,False,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0xF1046053aa5682b4F9a81b5481394DA16BE5FF5a,0,0x0000000000000000000000000000000000000000,0,30,0,1005595412142857142,0,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,10,Optimism,op
0x13C195588ff5026bFcBaE69256e2D83f865F310A,vAMMV2-STG/WETH,18,106277398875932542,-1,0,0,0x296F55F8Fb28E498B858d0BcDA06D955B2Cb3f97,13717954396773285421,0,0x4200000000000000000000000000000000000006,826808489373837,0,0x975ECABdd145ddCF31f81c02dC2Ce402B029118B,9350600321251940,False,0x8561Ee8dC8bd2ef25338F62407Bfa5b173F2F29D,0x9436cF4ac1305A028Cb029fc6bFfDcA4caea2904,0xF1046053aa5682b4F9a81b5481394DA16BE5FF5a,0,0x9560e827aF36c94D2Ac33a39bCE1Fe78631088Db,0,30,0,4678400510901941362,1022868874476186,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,10,Optimism,op
0xF7a1C130A2112be66864513Cfd542c783E6ED5f1,vAMMV2-WETH/TEST,18,4526187488763009290,-1,0,0,0x4200000000000000000000000000000000000006,1462362629932872,0,0xFe1F3C6D42376e74d3E9C0724ed132c1e0Dcdd8a,14356342701276996350724,0,0x0000000000000000000000000000000000000000,0,False,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0xF1046053aa5682b4F9a81b5481394DA16BE5FF5a,0,0x0000000000000000000000000000000000000000,0,30,0,15000000000,1308773968401472407,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,10,Optimism,op
0xc90a168ebF95d9eDEEa9213A28711614597d891a,vAMMV2-USDC/TEM,18,1000,-1,0,0,0x7F5c764cBc14f9669B88837ca1490cCa17c31607,1,0,0xbf0c7ccB143126C1bE90a426f676f5cb313956d9,10000000000,0,0x0000000000000000000000000000000000000000,0,False,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0xF1046053aa5682b4F9a81b5481394DA16BE5FF5a,0,0x0000000000000000000000000000000000000000,0,30,0,0,0,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,10,Optimism,op
0x9839a842781C32F2e80aA5e5823C3ab9E2FC9Aeb,vAMMV2-WETH/TEST,18,3049590136395381247,-1,0,0,0x4200000000000000000000000000000000000006,968491517826142,0,0xFd5494CDf4f1a5b5abA8cE5D7ee1d04eF47f2FCA,9602562158597551020408,0,0x0000000000000000000000000000000000000000,0,False,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0xF1046053aa5682b4F9a81b5481394DA16BE5FF5a,0,0x0000000000000000000000000000000000000000,0,30,0,0,871357728979591836,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,10,Optimism,op
0x0378F0ffC154606b764fB8016427094e3aC5dD11,vAMMV2-WETH/TEST,18,3049590136395381247,-1,0,0,0x4200000000000000000000000000000000000006,1000000000000000,0,0x9e57B3d7fD1a8F8FcE8C4214cC1148D518D6f6fE,9300000000000000000000,0,0x0000000000000000000000000000000000000000,0,False,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0xF1046053aa5682b4F9a81b5481394DA16BE5FF5a,0,0x0000000000000000000000000000000000000000,0,30,0,0,0,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,10,Optimism,op
0xa30aAD3E400f74CC0024Ef12c580CAC38Db15cE4,vAMMV2-WETH/TEST1,18,5939748553780877572,-1,0,0,0x4200000000000000000000000000000000000006,1957911665874395,0,0x4633bC9AE26919c380cb100267a4CCc0dF9eFfdF,18709765370755965303663,0,0x0000000000000000000000000000000000000000,0,False,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0xF1046053aa5682b4F9a81b5481394DA16BE5FF5a,0,0x0000000000000000000000000000000000000000,0,30,0,0,1181552427177143278,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,10,Optimism,op
0x71399b1aA1E8eD45a9C7727CAB9bB45885a4cD6D,vAMMV2-TEST2/WETH,18,3049590136395381247,-1,0,0,0x09F24E77CC8332081A8cba2D7E586ab3f1AEFeA1,9492421000000000000000,0,0x4200000000000000000000000000000000000006,979728985893062,0,0x0000000000000000000000000000000000000000,0,False,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0xF1046053aa5682b4F9a81b5481394DA16BE5FF5a,0,0x0000000000000000000000000000000000000000,0,30,0,559470000000000000,0,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,10,Optimism,op
0x42F2D8E0228dE63d63eDbd752A19eB7a06338Dc2,vAMMV2-WETH/TEST3,18,0,-1,0,0,0x4200000000000000000000000000000000000006,0,0,0x98550E01f6c4F2eBC017F134950d2A24ccF43Bc0,0,0,0x0000000000000000000000000000000000000000,0,False,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0xF1046053aa5682b4F9a81b5481394DA16BE5FF5a,0,0x0000000000000000000000000000000000000000,0,30,0,0,0,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,10,Optimism,op
0xeb099826C08B8c967991a08a3a8875D6a1924F40,vAMMV2-WETH/TEST4,18,5955881470580936054,-1,0,0,0x4200000000000000000000000000000000000006,1948308054182870,0,0x9f969755D30DdF939dcF9fcB5ff1E956515F58B2,18899959740049261717919,0,0x0000000000000000000000000000000000000000,0,False,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0xF1046053aa5682b4F9a81b5481394DA16BE5FF5a,0,0x0000000000000000000000000000000000000000,0,30,0,0,1448802055080770437,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,10,Optimism,op
0x04FCf6996746f581e91d015AF26fcFe5D317369a,vAMMV2-WETH/TEST5,18,3065726302331298846,-1,0,0,0x4200000000000000000000000000000000000006,979817788801625,0,0x957D574C7e63cd20011F42ba0285F0eC277C191A,9592271000000000000000,0,0x0000000000000000000000000000000000000000,0,False,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0xF1046053aa5682b4F9a81b5481394DA16BE5FF5a,0,0x0000000000000000000000000000000000000000,0,30,0,0,709470000000000000,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,10,Optimism,op
0xfDfc541ff39a6e5F9E29Ca535d2D0f70fE55004c,vAMMV2-WETH/TEST,18,0,-1,0,0,0x4200000000000000000000000000000000000006,0,0,0xf4d620009d9381094CD70eBEE2B0730E095A3b12,0,0,0x0000000000000000000000000000000000000000,0,False,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0xF1046053aa5682b4F9a81b5481394DA16BE5FF5a,0,0x0000000000000000000000000000000000000000,0,30,0,0,0,0,0,0,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,10,Optimism,op
